"","year","month","day","dep_time","sched_dep_time","dep_delay","wd","delay_cat"
"4954",2013,1,17,1510,1515,-5,"周四","提前起飞"
"4955",2013,1,17,1512,1500,12,"周四","延误0-1小时内"
"4956",2013,1,17,1518,1520,-2,"周四","提前起飞"
"4957",2013,1,17,1522,1530,-8,"周四","提前起飞"
"4958",2013,1,17,1527,1530,-3,"周四","提前起飞"
"4959",2013,1,17,1529,1530,-1,"周四","提前起飞"
"4960",2013,1,17,1529,1455,34,"周四","延误0-1小时内"
"4961",2013,1,17,1531,1540,-9,"周四","提前起飞"
"4962",2013,1,17,1534,1525,9,"周四","延误0-1小时内"
"4963",2013,1,17,1537,1540,-3,"周四","提前起飞"
"4964",2013,1,17,1543,1545,-2,"周四","提前起飞"
"4965",2013,1,17,1550,1555,-5,"周四","提前起飞"
"4966",2013,1,17,1553,1555,-2,"周四","提前起飞"
"4967",2013,1,17,1555,1600,-5,"周四","提前起飞"
"4968",2013,1,17,1555,1600,-5,"周四","提前起飞"
"4969",2013,1,17,1556,1600,-4,"周四","提前起飞"
"4970",2013,1,17,1556,1555,1,"周四","延误0-1小时内"
"4971",2013,1,17,1557,1548,9,"周四","延误0-1小时内"
"4972",2013,1,17,1558,1600,-2,"周四","提前起飞"
"4973",2013,1,17,1558,1600,-2,"周四","提前起飞"
"4974",2013,1,17,1559,1600,-1,"周四","提前起飞"
"4975",2013,1,17,1600,1540,20,"周四","延误0-1小时内"
"4976",2013,1,17,1603,1600,3,"周四","延误0-1小时内"
"4977",2013,1,17,1603,1550,13,"周四","延误0-1小时内"
"4978",2013,1,17,1605,1610,-5,"周四","提前起飞"
"4979",2013,1,17,1606,1550,16,"周四","延误0-1小时内"
"4980",2013,1,17,1608,1605,3,"周四","延误0-1小时内"
"4981",2013,1,17,1612,1615,-3,"周四","提前起飞"
"4982",2013,1,17,1617,1550,27,"周四","延误0-1小时内"
"4983",2013,1,17,1618,1620,-2,"周四","提前起飞"
"4984",2013,1,17,1621,1625,-4,"周四","提前起飞"
"4985",2013,1,17,1626,1635,-9,"周四","提前起飞"
"4986",2013,1,17,1629,1605,24,"周四","延误0-1小时内"
"4987",2013,1,17,1630,1630,0,"周四","提前起飞"
"4988",2013,1,17,1636,1610,26,"周四","延误0-1小时内"
"4989",2013,1,17,1637,1555,42,"周四","延误0-1小时内"
"4990",2013,1,17,1646,1645,1,"周四","延误0-1小时内"
"4991",2013,1,17,1647,1650,-3,"周四","提前起飞"
"4992",2013,1,17,1651,1655,-4,"周四","提前起飞"
"4993",2013,1,17,1652,1655,-3,"周四","提前起飞"
"4994",2013,1,17,1652,1700,-8,"周四","提前起飞"
"4995",2013,1,17,1653,1655,-2,"周四","提前起飞"
"4996",2013,1,17,1654,1635,19,"周四","延误0-1小时内"
"4997",2013,1,17,1655,1655,0,"周四","提前起飞"
"4998",2013,1,17,1656,1700,-4,"周四","提前起飞"
"4999",2013,1,17,1658,1705,-7,"周四","提前起飞"
"5000",2013,1,17,1659,1700,-1,"周四","提前起飞"
"5001",2013,1,17,1659,1700,-1,"周四","提前起飞"
"5002",2013,1,17,1701,1700,1,"周四","延误0-1小时内"
"5003",2013,1,17,1703,1545,78,"周四","延误1-2小时内"
"5004",2013,1,17,1705,1705,0,"周四","提前起飞"
"5005",2013,1,17,1710,1710,0,"周四","提前起飞"
"5006",2013,1,17,1710,1706,4,"周四","延误0-1小时内"
"5007",2013,1,17,1713,1715,-2,"周四","提前起飞"
"5008",2013,1,17,1715,1720,-5,"周四","提前起飞"
"5009",2013,1,17,1717,1659,18,"周四","延误0-1小时内"
"5010",2013,1,17,1718,1725,-7,"周四","提前起飞"
"5011",2013,1,17,1721,1725,-4,"周四","提前起飞"
"5012",2013,1,17,1722,1700,22,"周四","延误0-1小时内"
"5013",2013,1,17,1728,1729,-1,"周四","提前起飞"
"5014",2013,1,17,1730,1734,-4,"周四","提前起飞"
"5015",2013,1,17,1730,1708,22,"周四","延误0-1小时内"
"5016",2013,1,17,1740,1540,120,"周四","延误1-2小时内"
"5017",2013,1,17,1740,1745,-5,"周四","提前起飞"
"5018",2013,1,17,1745,1745,0,"周四","提前起飞"
"5019",2013,1,17,1749,1750,-1,"周四","提前起飞"
"5020",2013,1,17,1749,1753,-4,"周四","提前起飞"
"5021",2013,1,17,1750,1550,120,"周四","延误1-2小时内"
"5022",2013,1,17,1751,1725,26,"周四","延误0-1小时内"
"5023",2013,1,17,1753,1800,-7,"周四","提前起飞"
"5024",2013,1,17,1753,1735,18,"周四","延误0-1小时内"
"5025",2013,1,17,1754,1800,-6,"周四","提前起飞"
"5026",2013,1,17,1755,1755,0,"周四","提前起飞"
"5027",2013,1,17,1805,1807,-2,"周四","提前起飞"
"5028",2013,1,17,1808,1605,123,"周四","延误2-3小时内"
"5029",2013,1,17,1812,1815,-3,"周四","提前起飞"
"5030",2013,1,17,1816,1815,1,"周四","延误0-1小时内"
"5031",2013,1,17,1819,1810,9,"周四","延误0-1小时内"
"5032",2013,1,17,1820,1820,0,"周四","提前起飞"
"5033",2013,1,17,1824,1810,14,"周四","延误0-1小时内"
"5034",2013,1,17,1827,1830,-3,"周四","提前起飞"
"5035",2013,1,17,1828,1835,-7,"周四","提前起飞"
"5036",2013,1,17,1831,1835,-4,"周四","提前起飞"
"5037",2013,1,17,1839,1800,39,"周四","延误0-1小时内"
"5038",2013,1,17,1840,1846,-6,"周四","提前起飞"
"5039",2013,1,17,1843,1845,-2,"周四","提前起飞"
"5040",2013,1,17,1844,1845,-1,"周四","提前起飞"
"5041",2013,1,17,1850,1830,20,"周四","延误0-1小时内"
"5042",2013,1,17,1850,1855,-5,"周四","提前起飞"
"5043",2013,1,17,1854,1900,-6,"周四","提前起飞"
"5044",2013,1,17,1855,1859,-4,"周四","提前起飞"
"5045",2013,1,17,1857,1900,-3,"周四","提前起飞"
"5046",2013,1,17,1858,1900,-2,"周四","提前起飞"
"5047",2013,1,17,1858,1905,-7,"周四","提前起飞"
"5048",2013,1,17,1859,1900,-1,"周四","提前起飞"
"5049",2013,1,17,1900,1850,10,"周四","延误0-1小时内"
"5050",2013,1,17,1908,1855,13,"周四","延误0-1小时内"
"5051",2013,1,17,1908,1855,13,"周四","延误0-1小时内"
"5052",2013,1,17,1909,1855,14,"周四","延误0-1小时内"
"5053",2013,1,17,1910,1859,11,"周四","延误0-1小时内"
"5054",2013,1,17,1910,1910,0,"周四","提前起飞"
"5055",2013,1,17,1914,1915,-1,"周四","提前起飞"
"5056",2013,1,17,1916,1915,1,"周四","延误0-1小时内"
"5057",2013,1,17,1917,1920,-3,"周四","提前起飞"
"5058",2013,1,17,1917,1915,2,"周四","延误0-1小时内"
"5059",2013,1,17,1918,1920,-2,"周四","提前起飞"
"5060",2013,1,17,1920,1920,0,"周四","提前起飞"
"5061",2013,1,17,1925,1920,5,"周四","延误0-1小时内"
"5062",2013,1,17,1928,1935,-7,"周四","提前起飞"
"5063",2013,1,17,1931,1930,1,"周四","延误0-1小时内"
"5064",2013,1,17,1932,1940,-8,"周四","提前起飞"
"5065",2013,1,17,1935,1940,-5,"周四","提前起飞"
"5066",2013,1,17,1945,1940,5,"周四","延误0-1小时内"
"5067",2013,1,17,1948,1950,-2,"周四","提前起飞"
"5068",2013,1,17,1954,2000,-6,"周四","提前起飞"
"5069",2013,1,17,1955,1945,10,"周四","延误0-1小时内"
"5070",2013,1,17,1957,2000,-3,"周四","提前起飞"
"5071",2013,1,17,1957,2000,-3,"周四","提前起飞"
"5072",2013,1,17,1957,2000,-3,"周四","提前起飞"
"5073",2013,1,17,1959,2000,-1,"周四","提前起飞"
"5074",2013,1,17,1959,2000,-1,"周四","提前起飞"
"5075",2013,1,17,2005,1959,6,"周四","延误0-1小时内"
"5076",2013,1,17,2026,2030,-4,"周四","提前起飞"
"5077",2013,1,17,2030,1925,65,"周四","延误1-2小时内"
"5078",2013,1,17,2032,2015,17,"周四","延误0-1小时内"
"5079",2013,1,17,2039,2045,-6,"周四","提前起飞"
"5080",2013,1,17,2040,2040,0,"周四","提前起飞"
"5081",2013,1,17,2044,2045,-1,"周四","提前起飞"
"5082",2013,1,17,2055,2029,26,"周四","延误0-1小时内"
"5083",2013,1,17,2055,2058,-3,"周四","提前起飞"
"5084",2013,1,17,2100,2100,0,"周四","提前起飞"
"5085",2013,1,17,2108,2040,28,"周四","延误0-1小时内"
"5086",2013,1,17,2123,2125,-2,"周四","提前起飞"
"5087",2013,1,17,2128,2135,-7,"周四","提前起飞"
"5088",2013,1,17,2131,2130,1,"周四","延误0-1小时内"
"5089",2013,1,17,2136,2135,1,"周四","延误0-1小时内"
"5090",2013,1,17,2136,2140,-4,"周四","提前起飞"
"5091",2013,1,17,2136,2135,1,"周四","延误0-1小时内"
"5092",2013,1,17,2150,2040,70,"周四","延误1-2小时内"
"5093",2013,1,17,2158,2025,93,"周四","延误1-2小时内"
"5094",2013,1,17,2243,2245,-2,"周四","提前起飞"
"5095",2013,1,17,2244,2253,-9,"周四","提前起飞"
"5096",2013,1,17,2246,2250,-4,"周四","提前起飞"
"5097",2013,1,17,2254,2250,4,"周四","延误0-1小时内"
"5098",2013,1,17,2256,2249,7,"周四","延误0-1小时内"
"5099",2013,1,17,2307,2250,17,"周四","延误0-1小时内"
"5100",2013,1,17,2350,2359,-9,"周四","提前起飞"
"5101",2013,1,17,2352,2359,-7,"周四","提前起飞"
"5102",2013,1,17,NA,1505,NA,"周四","取消航班"
"5103",2013,1,17,NA,1930,NA,"周四","取消航班"
"5104",2013,1,17,NA,1815,NA,"周四","取消航班"
"5105",2013,1,18,533,540,-7,"周五","提前起飞"
"5106",2013,1,18,538,540,-2,"周五","提前起飞"
"5107",2013,1,18,553,600,-7,"周五","提前起飞"
"5108",2013,1,18,557,600,-3,"周五","提前起飞"
"5109",2013,1,18,559,600,-1,"周五","提前起飞"
"5110",2013,1,18,559,600,-1,"周五","提前起飞"
"5111",2013,1,18,601,601,0,"周五","提前起飞"
"5112",2013,1,18,607,610,-3,"周五","提前起飞"
"5113",2013,1,18,617,610,7,"周五","延误0-1小时内"
"5114",2013,1,18,621,625,-4,"周五","提前起飞"
"5115",2013,1,18,621,600,21,"周五","延误0-1小时内"
"5116",2013,1,18,626,631,-5,"周五","提前起飞"
"5117",2013,1,18,627,630,-3,"周五","提前起飞"
"5118",2013,1,18,630,630,0,"周五","提前起飞"
"5119",2013,1,18,637,630,7,"周五","延误0-1小时内"
"5120",2013,1,18,637,615,22,"周五","延误0-1小时内"
"5121",2013,1,18,638,645,-7,"周五","提前起飞"
"5122",2013,1,18,650,655,-5,"周五","提前起飞"
"5123",2013,1,18,653,615,38,"周五","延误0-1小时内"
"5124",2013,1,18,653,655,-2,"周五","提前起飞"
"5125",2013,1,18,654,700,-6,"周五","提前起飞"
"5126",2013,1,18,655,659,-4,"周五","提前起飞"
"5127",2013,1,18,655,705,-10,"周五","提前起飞"
"5128",2013,1,18,656,700,-4,"周五","提前起飞"
"5129",2013,1,18,657,700,-3,"周五","提前起飞"
"5130",2013,1,18,700,705,-5,"周五","提前起飞"
"5131",2013,1,18,703,700,3,"周五","延误0-1小时内"
"5132",2013,1,18,709,710,-1,"周五","提前起飞"
"5133",2013,1,18,713,715,-2,"周五","提前起飞"
"5134",2013,1,18,713,715,-2,"周五","提前起飞"
"5135",2013,1,18,714,715,-1,"周五","提前起飞"
"5136",2013,1,18,727,730,-3,"周五","提前起飞"
"5137",2013,1,18,729,729,0,"周五","提前起飞"
"5138",2013,1,18,730,735,-5,"周五","提前起飞"
"5139",2013,1,18,732,730,2,"周五","延误0-1小时内"
"5140",2013,1,18,741,750,-9,"周五","提前起飞"
"5141",2013,1,18,742,740,2,"周五","延误0-1小时内"
"5142",2013,1,18,743,747,-4,"周五","提前起飞"
"5143",2013,1,18,749,745,4,"周五","延误0-1小时内"
"5144",2013,1,18,753,800,-7,"周五","提前起飞"
"5145",2013,1,18,756,757,-1,"周五","提前起飞"
"5146",2013,1,18,758,800,-2,"周五","提前起飞"
"5147",2013,1,18,800,800,0,"周五","提前起飞"
"5148",2013,1,18,802,805,-3,"周五","提前起飞"
"5149",2013,1,18,802,805,-3,"周五","提前起飞"
"5150",2013,1,18,806,812,-6,"周五","提前起飞"
"5151",2013,1,18,807,810,-3,"周五","提前起飞"
"5152",2013,1,18,808,807,1,"周五","延误0-1小时内"
"5153",2013,1,18,811,815,-4,"周五","提前起飞"
"5154",2013,1,18,812,820,-8,"周五","提前起飞"
"5155",2013,1,18,812,810,2,"周五","延误0-1小时内"
"5156",2013,1,18,813,819,-6,"周五","提前起飞"
"5157",2013,1,18,814,815,-1,"周五","提前起飞"
"5158",2013,1,18,815,810,5,"周五","延误0-1小时内"
"5159",2013,1,18,816,815,1,"周五","延误0-1小时内"
"5160",2013,1,18,816,810,6,"周五","延误0-1小时内"
"5161",2013,1,18,817,820,-3,"周五","提前起飞"
"5162",2013,1,18,825,830,-5,"周五","提前起飞"
"5163",2013,1,18,827,830,-3,"周五","提前起飞"
"5164",2013,1,18,828,830,-2,"周五","提前起飞"
"5165",2013,1,18,830,825,5,"周五","延误0-1小时内"
"5166",2013,1,18,831,828,3,"周五","延误0-1小时内"
"5167",2013,1,18,837,845,-8,"周五","提前起飞"
"5168",2013,1,18,838,840,-2,"周五","提前起飞"
"5169",2013,1,18,841,845,-4,"周五","提前起飞"
"5170",2013,1,18,852,855,-3,"周五","提前起飞"
"5171",2013,1,18,854,900,-6,"周五","提前起飞"
"5172",2013,1,18,857,900,-3,"周五","提前起飞"
"5173",2013,1,18,858,900,-2,"周五","提前起飞"
"5174",2013,1,18,859,855,4,"周五","延误0-1小时内"
"5175",2013,1,18,900,905,-5,"周五","提前起飞"
"5176",2013,1,18,900,900,0,"周五","提前起飞"
"5177",2013,1,18,900,905,-5,"周五","提前起飞"
"5178",2013,1,18,911,915,-4,"周五","提前起飞"
"5179",2013,1,18,913,915,-2,"周五","提前起飞"
"5180",2013,1,18,919,921,-2,"周五","提前起飞"
"5181",2013,1,18,928,928,0,"周五","提前起飞"
"5182",2013,1,18,929,930,-1,"周五","提前起飞"
"5183",2013,1,18,931,935,-4,"周五","提前起飞"
"5184",2013,1,18,934,935,-1,"周五","提前起飞"
"5185",2013,1,18,936,825,71,"周五","延误1-2小时内"
"5186",2013,1,18,945,905,40,"周五","延误0-1小时内"
"5187",2013,1,18,947,950,-3,"周五","提前起飞"
"5188",2013,1,18,951,810,101,"周五","延误1-2小时内"
"5189",2013,1,18,954,955,-1,"周五","提前起飞"
"5190",2013,1,18,955,959,-4,"周五","提前起飞"
"5191",2013,1,18,1000,1000,0,"周五","提前起飞"
"5192",2013,1,18,1003,1006,-3,"周五","提前起飞"
"5193",2013,1,18,1003,959,4,"周五","延误0-1小时内"
"5194",2013,1,18,1028,1030,-2,"周五","提前起飞"
"5195",2013,1,18,1035,1030,5,"周五","延误0-1小时内"
"5196",2013,1,18,1036,1039,-3,"周五","提前起飞"
"5197",2013,1,18,1038,1030,8,"周五","延误0-1小时内"
"5198",2013,1,18,1038,1031,7,"周五","延误0-1小时内"
"5199",2013,1,18,1038,1015,23,"周五","延误0-1小时内"
"5200",2013,1,18,1059,1100,-1,"周五","提前起飞"
"5201",2013,1,18,1102,1110,-8,"周五","提前起飞"
"5202",2013,1,18,1103,900,123,"周五","延误2-3小时内"
"5203",2013,1,18,1126,1130,-4,"周五","提前起飞"
"5204",2013,1,18,1127,1129,-2,"周五","提前起飞"
"5205",2013,1,18,1130,1130,0,"周五","提前起飞"
"5206",2013,1,18,1131,1125,6,"周五","延误0-1小时内"
"5207",2013,1,18,1131,1125,6,"周五","延误0-1小时内"
"5208",2013,1,18,1143,1100,43,"周五","延误0-1小时内"
"5209",2013,1,18,1147,1155,-8,"周五","提前起飞"
"5210",2013,1,18,1147,1155,-8,"周五","提前起飞"
"5211",2013,1,18,1152,1200,-8,"周五","提前起飞"
"5212",2013,1,18,1156,1200,-4,"周五","提前起飞"
"5213",2013,1,18,1156,1200,-4,"周五","提前起飞"
"5214",2013,1,18,1159,1200,-1,"周五","提前起飞"
"5215",2013,1,18,1207,1210,-3,"周五","提前起飞"
"5216",2013,1,18,1214,1220,-6,"周五","提前起飞"
"5217",2013,1,18,1218,1220,-2,"周五","提前起飞"
"5218",2013,1,18,1220,1005,135,"周五","延误2-3小时内"
"5219",2013,1,18,1228,1235,-7,"周五","提前起飞"
"5220",2013,1,18,1241,1245,-4,"周五","提前起飞"
"5221",2013,1,18,1245,1240,5,"周五","延误0-1小时内"
"5222",2013,1,18,1247,1250,-3,"周五","提前起飞"
"5223",2013,1,18,1256,1300,-4,"周五","提前起飞"
"5224",2013,1,18,1302,1303,-1,"周五","提前起飞"
"5225",2013,1,18,1312,1300,12,"周五","延误0-1小时内"
"5226",2013,1,18,1318,1259,19,"周五","延误0-1小时内"
"5227",2013,1,18,1321,1320,1,"周五","延误0-1小时内"
"5228",2013,1,18,1322,1325,-3,"周五","提前起飞"
"5229",2013,1,18,1323,1235,48,"周五","延误0-1小时内"
"5230",2013,1,18,1338,1345,-7,"周五","提前起飞"
"5231",2013,1,18,1340,1345,-5,"周五","提前起飞"
"5232",2013,1,18,1345,1345,0,"周五","提前起飞"
"5233",2013,1,18,1352,1350,2,"周五","延误0-1小时内"
"5234",2013,1,18,1352,1345,7,"周五","延误0-1小时内"
"5235",2013,1,18,1356,1359,-3,"周五","提前起飞"
"5236",2013,1,18,1412,1415,-3,"周五","提前起飞"
"5237",2013,1,18,1416,1405,11,"周五","延误0-1小时内"
"5238",2013,1,18,1426,1429,-3,"周五","提前起飞"
"5239",2013,1,18,1435,1435,0,"周五","提前起飞"
"5240",2013,1,18,1439,1445,-6,"周五","提前起飞"
"5241",2013,1,18,1440,1444,-4,"周五","提前起飞"
"5242",2013,1,18,1444,1445,-1,"周五","提前起飞"
"5243",2013,1,18,1447,1450,-3,"周五","提前起飞"
"5244",2013,1,18,1449,1430,19,"周五","延误0-1小时内"
"5245",2013,1,18,1450,1450,0,"周五","提前起飞"
"5246",2013,1,18,1451,1456,-5,"周五","提前起飞"
"5247",2013,1,18,1451,1455,-4,"周五","提前起飞"
"5248",2013,1,18,1451,1459,-8,"周五","提前起飞"
"5249",2013,1,18,1452,1450,2,"周五","延误0-1小时内"
"5250",2013,1,18,1453,1459,-6,"周五","提前起飞"
"5251",2013,1,18,1456,1459,-3,"周五","提前起飞"
"5252",2013,1,18,1502,1500,2,"周五","延误0-1小时内"
"5253",2013,1,18,1502,1505,-3,"周五","提前起飞"
"5254",2013,1,18,1506,1510,-4,"周五","提前起飞"
"5255",2013,1,18,1520,1520,0,"周五","提前起飞"
"5256",2013,1,18,1520,1515,5,"周五","延误0-1小时内"
"5257",2013,1,18,1524,1530,-6,"周五","提前起飞"
"5258",2013,1,18,1534,1530,4,"周五","延误0-1小时内"
"5259",2013,1,18,1536,1540,-4,"周五","提前起飞"
"5260",2013,1,18,1537,1540,-3,"周五","提前起飞"
"5261",2013,1,18,1540,1540,0,"周五","提前起飞"
"5262",2013,1,18,1540,1455,45,"周五","延误0-1小时内"
"5263",2013,1,18,1545,1548,-3,"周五","提前起飞"
"5264",2013,1,18,1545,1545,0,"周五","提前起飞"
"5265",2013,1,18,1549,1550,-1,"周五","提前起飞"
"5266",2013,1,18,1550,1550,0,"周五","提前起飞"
"5267",2013,1,18,1550,1545,5,"周五","延误0-1小时内"
"5268",2013,1,18,1551,1540,11,"周五","延误0-1小时内"
"5269",2013,1,18,1551,1555,-4,"周五","提前起飞"
"5270",2013,1,18,1551,1525,26,"周五","延误0-1小时内"
"5271",2013,1,18,1552,1555,-3,"周五","提前起飞"
"5272",2013,1,18,1552,1555,-3,"周五","提前起飞"
"5273",2013,1,18,1554,1600,-6,"周五","提前起飞"
"5274",2013,1,18,1555,1600,-5,"周五","提前起飞"
"5275",2013,1,18,1556,1600,-4,"周五","提前起飞"
"5276",2013,1,18,1557,1600,-3,"周五","提前起飞"
"5277",2013,1,18,1559,1600,-1,"周五","提前起飞"
"5278",2013,1,18,1559,1548,11,"周五","延误0-1小时内"
"5279",2013,1,18,1600,1550,10,"周五","延误0-1小时内"
"5280",2013,1,18,1602,1605,-3,"周五","提前起飞"
"5281",2013,1,18,1603,1605,-2,"周五","提前起飞"
"5282",2013,1,18,1603,1330,153,"周五","延误2-3小时内"
"5283",2013,1,18,1604,1610,-6,"周五","提前起飞"
"5284",2013,1,18,1607,1600,7,"周五","延误0-1小时内"
"5285",2013,1,18,1610,1600,10,"周五","延误0-1小时内"
"5286",2013,1,18,1614,1615,-1,"周五","提前起飞"
"5287",2013,1,18,1615,1605,10,"周五","延误0-1小时内"
"5288",2013,1,18,1622,1625,-3,"周五","提前起飞"
"5289",2013,1,18,1625,1620,5,"周五","延误0-1小时内"
"5290",2013,1,18,1629,1635,-6,"周五","提前起飞"
"5291",2013,1,18,1630,1635,-5,"周五","提前起飞"
"5292",2013,1,18,1639,1555,44,"周五","延误0-1小时内"
"5293",2013,1,18,1643,1530,73,"周五","延误1-2小时内"
"5294",2013,1,18,1644,1645,-1,"周五","提前起飞"
"5295",2013,1,18,1650,1650,0,"周五","提前起飞"
"5296",2013,1,18,1650,1655,-5,"周五","提前起飞"
"5297",2013,1,18,1650,1655,-5,"周五","提前起飞"
"5298",2013,1,18,1651,1655,-4,"周五","提前起飞"
"5299",2013,1,18,1655,1700,-5,"周五","提前起飞"
"5300",2013,1,18,1658,1700,-2,"周五","提前起飞"
"5301",2013,1,18,1658,1700,-2,"周五","提前起飞"
"5302",2013,1,18,1700,1659,1,"周五","延误0-1小时内"
"5303",2013,1,18,1700,1700,0,"周五","提前起飞"
"5304",2013,1,18,1701,1708,-7,"周五","提前起飞"
"5305",2013,1,18,1701,1610,51,"周五","延误0-1小时内"
"5306",2013,1,18,1701,1705,-4,"周五","提前起飞"
"5307",2013,1,18,1703,1705,-2,"周五","提前起飞"
"5308",2013,1,18,1703,1700,3,"周五","延误0-1小时内"
"5309",2013,1,18,1703,1655,8,"周五","延误0-1小时内"
"5310",2013,1,18,1704,1706,-2,"周五","提前起飞"
"5311",2013,1,18,1709,1630,39,"周五","延误0-1小时内"
"5312",2013,1,18,1711,1710,1,"周五","延误0-1小时内"
"5313",2013,1,18,1715,1715,0,"周五","提前起飞"
"5314",2013,1,18,1721,1700,21,"周五","延误0-1小时内"
"5315",2013,1,18,1721,1725,-4,"周五","提前起飞"
"5316",2013,1,18,1722,1725,-3,"周五","提前起飞"
"5317",2013,1,18,1724,1725,-1,"周五","提前起飞"
"5318",2013,1,18,1729,1729,0,"周五","提前起飞"
"5319",2013,1,18,1731,1734,-3,"周五","提前起飞"
"5320",2013,1,18,1740,1735,5,"周五","延误0-1小时内"
"5321",2013,1,18,1742,1720,22,"周五","延误0-1小时内"
"5322",2013,1,18,1744,1750,-6,"周五","提前起飞"
"5323",2013,1,18,1745,1745,0,"周五","提前起飞"
"5324",2013,1,18,1749,1755,-6,"周五","提前起飞"
"5325",2013,1,18,1753,1800,-7,"周五","提前起飞"
"5326",2013,1,18,1756,1753,3,"周五","延误0-1小时内"
"5327",2013,1,18,1758,1800,-2,"周五","提前起飞"
"5328",2013,1,18,1759,1800,-1,"周五","提前起飞"
"5329",2013,1,18,1804,1810,-6,"周五","提前起飞"
"5330",2013,1,18,1804,1745,19,"周五","延误0-1小时内"
"5331",2013,1,18,1805,1810,-5,"周五","提前起飞"
"5332",2013,1,18,1807,1815,-8,"周五","提前起飞"
"5333",2013,1,18,1808,1807,1,"周五","延误0-1小时内"
"5334",2013,1,18,1818,1820,-2,"周五","提前起飞"
"5335",2013,1,18,1822,1830,-8,"周五","提前起飞"
"5336",2013,1,18,1825,1835,-10,"周五","提前起飞"
"5337",2013,1,18,1826,1815,11,"周五","延误0-1小时内"
"5338",2013,1,18,1836,1835,1,"周五","延误0-1小时内"
"5339",2013,1,18,1840,1846,-6,"周五","提前起飞"
"5340",2013,1,18,1842,1830,12,"周五","延误0-1小时内"
"5341",2013,1,18,1843,1845,-2,"周五","提前起飞"
"5342",2013,1,18,1849,1850,-1,"周五","提前起飞"
"5343",2013,1,18,1850,1845,5,"周五","延误0-1小时内"
"5344",2013,1,18,1850,1855,-5,"周五","提前起飞"
"5345",2013,1,18,1852,1855,-3,"周五","提前起飞"
"5346",2013,1,18,1855,1855,0,"周五","提前起飞"
"5347",2013,1,18,1855,1859,-4,"周五","提前起飞"
"5348",2013,1,18,1855,1900,-5,"周五","提前起飞"
"5349",2013,1,18,1858,1900,-2,"周五","提前起飞"
"5350",2013,1,18,1900,1900,0,"周五","提前起飞"
"5351",2013,1,18,1902,1855,7,"周五","延误0-1小时内"
"5352",2013,1,18,1903,1859,4,"周五","延误0-1小时内"
"5353",2013,1,18,1908,1900,8,"周五","延误0-1小时内"
"5354",2013,1,18,1909,1915,-6,"周五","提前起飞"
"5355",2013,1,18,1909,1905,4,"周五","延误0-1小时内"
"5356",2013,1,18,1909,1915,-6,"周五","提前起飞"
"5357",2013,1,18,1910,1910,0,"周五","提前起飞"
"5358",2013,1,18,1911,1915,-4,"周五","提前起飞"
"5359",2013,1,18,1915,1920,-5,"周五","提前起飞"
"5360",2013,1,18,1916,1920,-4,"周五","提前起飞"
"5361",2013,1,18,1918,1925,-7,"周五","提前起飞"
"5362",2013,1,18,1928,1930,-2,"周五","提前起飞"
"5363",2013,1,18,1930,1920,10,"周五","延误0-1小时内"
"5364",2013,1,18,1931,1930,1,"周五","延误0-1小时内"
"5365",2013,1,18,1934,1920,14,"周五","延误0-1小时内"
"5366",2013,1,18,1934,1815,79,"周五","延误1-2小时内"
"5367",2013,1,18,1934,1940,-6,"周五","提前起飞"
"5368",2013,1,18,1944,1935,9,"周五","延误0-1小时内"
"5369",2013,1,18,1946,1940,6,"周五","延误0-1小时内"
"5370",2013,1,18,1951,2000,-9,"周五","提前起飞"
"5371",2013,1,18,1952,1950,2,"周五","延误0-1小时内"
"5372",2013,1,18,1952,1959,-7,"周五","提前起飞"
"5373",2013,1,18,1954,2000,-6,"周五","提前起飞"
"5374",2013,1,18,1955,2000,-5,"周五","提前起飞"
"5375",2013,1,18,1959,2000,-1,"周五","提前起飞"
"5376",2013,1,18,2002,2000,2,"周五","延误0-1小时内"
"5377",2013,1,18,2003,2000,3,"周五","延误0-1小时内"
"5378",2013,1,18,2011,1940,31,"周五","延误0-1小时内"
"5379",2013,1,18,2019,2025,-6,"周五","提前起飞"
"5380",2013,1,18,2023,2030,-7,"周五","提前起飞"
"5381",2013,1,18,2026,2029,-3,"周五","提前起飞"
"5382",2013,1,18,2036,2040,-4,"周五","提前起飞"
"5383",2013,1,18,2038,2045,-7,"周五","提前起飞"
"5384",2013,1,18,2038,2040,-2,"周五","提前起飞"
"5385",2013,1,18,2039,2040,-1,"周五","提前起飞"
"5386",2013,1,18,2041,2045,-4,"周五","提前起飞"
"5387",2013,1,18,2050,2015,35,"周五","延误0-1小时内"
"5388",2013,1,18,2055,2058,-3,"周五","提前起飞"
"5389",2013,1,18,2105,2100,5,"周五","延误0-1小时内"
"5390",2013,1,18,2122,2125,-3,"周五","提前起飞"
"5391",2013,1,18,2125,2130,-5,"周五","提前起飞"
"5392",2013,1,18,2131,2135,-4,"周五","提前起飞"
"5393",2013,1,18,2134,2135,-1,"周五","提前起飞"
"5394",2013,1,18,2137,2140,-3,"周五","提前起飞"
"5395",2013,1,18,2151,1945,126,"周五","延误2-3小时内"
"5396",2013,1,18,2238,2135,63,"周五","延误1-2小时内"
"5397",2013,1,18,2243,2250,-7,"周五","提前起飞"
"5398",2013,1,18,2244,2245,-1,"周五","提前起飞"
"5399",2013,1,18,2247,2250,-3,"周五","提前起飞"
"5400",2013,1,18,2247,2249,-2,"周五","提前起飞"
